Customer_ID,Name,Email,Join_Date,Location,Membership_Level
3817,Emma,user3817@example.com,2022-11-24,New York,Standard
3818,Sophia,user3818@example.com,2025-02-13,Miami,Standard
3819,Bob,user3819@example.com,2024-10-09,Los Angeles,Standard
3820,Alice,user3820@example.com,2022-10-31,Houston,Silver
3821,Liam,user3821@example.com,2024-07-20,Los Angeles,Silver
3822,Liam,user3822@example.com,2024-08-05,New York,Standard
3823,Aiden,user3823@example.com,2024-03-02,Houston,Standard
3824,Aiden,user3824@example.com,2024-06-11,Chicago,Standard
3825,Bob,user3825@example.com,2024-10-20,Miami,Silver
3826,Bob,user3826@example.com,2023-08-31,Los Angeles,Silver
3827,Alice,user3827@example.com,2022-11-03,New York,Standard
3828,Aiden,user3828@example.com,2023-08-25,Chicago,Standard
3829,Mason,user3829@example.com,2023-06-15,Miami,Silver
3830,Mason,user3830@example.com,2023-04-29,Chicago,Gold
3831,Alice,user3831@example.com,2023-02-18,Miami,Gold
3832,Mason,user3832@example.com,2025-02-05,Houston,Standard
3833,Olivia,user3833@example.com,2024-10-21,Chicago,Standard
3834,David,user3834@example.com,2024-10-14,Chicago,Standard
3835,Alice,user3835@example.com,2022-08-16,Chicago,Silver
3836,Alice,user3836@example.com,2024-07-28,Houston,Platinum
3837,Charlie,user3837@example.com,2024-06-15,New York,Standard
3838,Emma,user3838@example.com,2022-09-18,Miami,Standard
3839,Emma,user3839@example.com,2022-09-25,Chicago,Standard
3840,Olivia,user3840@example.com,2024-03-25,Houston,Standard
3841,Aiden,user3841@example.com,2023-02-17,New York,Standard
3842,Bob,user3842@example.com,2024-05-15,Miami,Silver
3843,Bob,user3843@example.com,2025-01-12,Houston,Standard
3844,Sophia,user3844@example.com,2023-11-16,Miami,Standard
3845,Olivia,user3845@example.com,2025-01-31,Chicago,Silver
3846,Alice,user3846@example.com,2023-08-21,New York,Standard
3847,Olivia,user3847@example.com,2024-01-19,Houston,Standard
3848,Olivia,user3848@example.com,2022-08-31,New York,Standard
3849,Olivia,user3849@example.com,2023-06-28,Chicago,Gold
3850,Emma,user3850@example.com,2024-06-08,New York,Silver
3851,Olivia,user3851@example.com,2024-12-02,New York,Standard
3852,David,user3852@example.com,2023-05-15,Los Angeles,Silver
3853,Bob,user3853@example.com,2023-05-01,New York,Standard
3854,Sophia,user3854@example.com,2022-09-02,Miami,Silver
3855,David,user3855@example.com,2023-06-02,Houston,Silver
3856,Sophia,user3856@example.com,2022-07-25,Los Angeles,Gold
3857,Charlie,user3857@example.com,2022-08-28,Houston,Standard
3858,Sophia,user3858@example.com,2022-10-15,Houston,Platinum
3859,Bob,user3859@example.com,2023-02-24,Chicago,Platinum
3860,Bob,user3860@example.com,2023-11-26,Chicago,Gold
3861,Olivia,user3861@example.com,2023-11-22,Los Angeles,Silver
3862,Liam,user3862@example.com,2023-03-03,Chicago,Standard
3863,Charlie,user3863@example.com,2022-08-16,Chicago,Standard
3864,Alice,user3864@example.com,2024-10-21,Chicago,Standard
3865,Mason,user3865@example.com,2024-12-22,Houston,Standard
3866,Sophia,user3866@example.com,2025-01-14,Los Angeles,Silver
3867,Liam,user3867@example.com,2024-09-22,Houston,Silver
3868,Olivia,user3868@example.com,2023-01-01,Miami,Gold
3869,Emma,user3869@example.com,2024-09-11,Houston,Standard
3870,Alice,user3870@example.com,2022-08-23,Miami,Standard
3871,Aiden,user3871@example.com,2023-05-25,New York,Silver
3872,Liam,user3872@example.com,2023-07-06,New York,Standard
3873,Emma,user3873@example.com,2022-09-04,Miami,Standard
3874,Charlie,user3874@example.com,2023-09-06,Miami,Platinum
3875,Olivia,user3875@example.com,2023-08-17,Houston,Silver
3876,Alice,user3876@example.com,2025-01-31,Miami,Standard
3877,Alice,user3877@example.com,2023-12-15,Los Angeles,Gold
3878,Alice,user3878@example.com,2023-04-03,New York,Silver
3879,Charlie,user3879@example.com,2022-10-16,New York,Silver
3880,Sophia,user3880@example.com,2022-10-30,Miami,Gold
3881,Aiden,user3881@example.com,2024-06-18,Chicago,Standard
3882,Charlie,user3882@example.com,2024-09-23,Chicago,Silver
3883,Mason,user3883@example.com,2022-07-10,Miami,Standard
3884,Aiden,user3884@example.com,2024-05-22,Los Angeles,Standard
3885,Bob,user3885@example.com,2023-07-21,Chicago,Gold
3886,Olivia,user3886@example.com,2024-11-11,Miami,Silver
3887,Charlie,user3887@example.com,2023-03-31,Los Angeles,Silver
3888,Emma,user3888@example.com,2023-05-24,Los Angeles,Gold
3889,Aiden,user3889@example.com,2023-01-26,Houston,Gold
3890,Mason,user3890@example.com,2023-02-10,Los Angeles,Gold
3891,Bob,user3891@example.com,2023-02-03,Chicago,Standard
3892,Sophia,user3892@example.com,2025-02-14,Chicago,Standard
3893,Emma,user3893@example.com,2022-11-12,Miami,Standard
3894,Aiden,user3894@example.com,2023-09-25,Miami,Standard
3895,Olivia,user3895@example.com,2022-10-12,Los Angeles,Standard
3896,Emma,user3896@example.com,2024-02-08,New York,Silver
3897,Bob,user3897@example.com,2025-01-21,Houston,Silver
3898,Emma,user3898@example.com,2024-01-24,New York,Platinum
3899,David,user3899@example.com,2024-08-29,Los Angeles,Silver
3900,Liam,user3900@example.com,2024-07-08,Los Angeles,Silver
3901,Sophia,user3901@example.com,2022-12-19,New York,Standard
3902,Bob,user3902@example.com,2022-07-10,Houston,Standard
3903,Emma,user3903@example.com,2023-03-02,New York,Standard
3904,Liam,user3904@example.com,2023-08-28,Miami,Silver
3905,Liam,user3905@example.com,2022-08-24,Chicago,Standard
3906,Emma,user3906@example.com,2022-10-19,Miami,Silver
3907,Olivia,user3907@example.com,2023-10-02,Chicago,Silver
3908,David,user3908@example.com,2023-02-11,Los Angeles,Standard
3909,Charlie,user3909@example.com,2022-09-07,Houston,Standard
3910,David,user3910@example.com,2024-07-01,New York,Standard
3911,Emma,user3911@example.com,2023-06-21,Houston,Standard
3912,Sophia,user3912@example.com,2024-08-08,New York,Silver
3913,Charlie,user3913@example.com,2023-12-19,Miami,Silver
3914,Bob,user3914@example.com,2022-07-24,Miami,Silver
3915,David,user3915@example.com,2023-12-20,New York,Gold
3916,Emma,user3916@example.com,2023-11-08,Houston,Silver
3917,David,user3917@example.com,2024-08-20,New York,Platinum
3918,Charlie,user3918@example.com,2024-03-15,Los Angeles,Standard
3919,Mason,user3919@example.com,2023-06-06,Miami,Silver
3920,Aiden,user3920@example.com,2022-09-23,Los Angeles,Standard
3921,David,user3921@example.com,2023-09-13,Miami,Standard
3922,Bob,user3922@example.com,2024-05-04,Miami,Standard
3923,Bob,user3923@example.com,2022-08-25,Chicago,Silver
3924,Alice,user3924@example.com,2024-10-29,Los Angeles,Standard
3925,David,user3925@example.com,2023-02-03,Los Angeles,Standard
3926,Aiden,user3926@example.com,2022-10-06,Chicago,Platinum
3927,Olivia,user3927@example.com,2024-01-20,Houston,Gold
3928,Liam,user3928@example.com,2023-12-10,Los Angeles,Silver
3929,Aiden,user3929@example.com,2022-08-05,New York,Silver
3930,Liam,user3930@example.com,2025-01-20,Chicago,Platinum
3931,Liam,user3931@example.com,2023-09-24,Los Angeles,Silver
3932,Mason,user3932@example.com,2023-10-08,Houston,Standard
3933,Alice,user3933@example.com,2024-05-11,Los Angeles,Gold
3934,Aiden,user3934@example.com,2024-03-14,Miami,Silver
3935,Aiden,user3935@example.com,2024-02-29,New York,Standard
3936,Mason,user3936@example.com,2023-09-20,Chicago,Standard
3937,David,user3937@example.com,2023-07-31,Miami,Standard
3938,David,user3938@example.com,2024-09-17,Houston,Gold
3939,David,user3939@example.com,2024-06-11,Miami,Standard
3940,Sophia,user3940@example.com,2024-08-29,Miami,Platinum
3941,Liam,user3941@example.com,2023-10-15,Houston,Gold
3942,Sophia,user3942@example.com,2023-04-10,Miami,Silver
3943,Alice,user3943@example.com,2024-08-17,Chicago,Silver
3944,Mason,user3944@example.com,2022-11-23,Los Angeles,Standard
3945,Aiden,user3945@example.com,2023-11-01,Miami,Standard
3946,Liam,user3946@example.com,2023-04-21,Chicago,Standard
3947,Sophia,user3947@example.com,2024-01-03,Los Angeles,Silver
3948,Sophia,user3948@example.com,2023-12-19,Los Angeles,Standard
3949,Emma,user3949@example.com,2022-12-05,Miami,Standard
3950,Sophia,user3950@example.com,2024-05-01,Chicago,Standard
3951,Olivia,user3951@example.com,2023-11-26,Miami,Gold
3952,Aiden,user3952@example.com,2024-04-25,Houston,Standard
3953,Olivia,user3953@example.com,2025-02-15,Los Angeles,Gold
3954,Aiden,user3954@example.com,2022-11-29,Miami,Standard
3955,Mason,user3955@example.com,2024-08-09,Los Angeles,Silver
3956,Aiden,user3956@example.com,2024-11-20,Chicago,Standard
3957,Olivia,user3957@example.com,2024-12-02,New York,Silver
3958,Aiden,user3958@example.com,2023-11-25,Miami,Silver
3959,Mason,user3959@example.com,2023-02-05,Miami,Standard
3960,Mason,user3960@example.com,2023-11-04,Los Angeles,Silver
3961,Alice,user3961@example.com,2022-10-20,Chicago,Silver
3962,Aiden,user3962@example.com,2022-10-21,Houston,Silver
3963,Emma,user3963@example.com,2022-08-04,Chicago,Silver
3964,David,user3964@example.com,2024-05-21,Miami,Standard
3965,Bob,user3965@example.com,2022-10-08,Houston,Silver
3966,Mason,user3966@example.com,2022-09-26,Chicago,Platinum
3967,Charlie,user3967@example.com,2024-03-20,New York,Gold
3968,David,user3968@example.com,2022-10-14,Los Angeles,Platinum
3969,Liam,user3969@example.com,2024-04-16,Chicago,Standard
3970,Aiden,user3970@example.com,2024-01-30,Chicago,Silver
3971,Olivia,user3971@example.com,2023-12-06,New York,Silver
3972,Bob,user3972@example.com,2023-08-28,Miami,Standard
3973,Charlie,user3973@example.com,2023-08-09,Los Angeles,Gold
3974,David,user3974@example.com,2022-08-18,Chicago,Silver
3975,Aiden,user3975@example.com,2022-12-15,Houston,Standard
3976,Alice,user3976@example.com,2022-09-10,Chicago,Standard
3977,Liam,user3977@example.com,2024-11-01,Los Angeles,Gold
3978,Bob,user3978@example.com,2022-10-12,Chicago,Standard
3979,Emma,user3979@example.com,2024-01-26,New York,Standard
3980,Alice,user3980@example.com,2024-12-27,Chicago,Standard
3981,Charlie,user3981@example.com,2024-02-14,Chicago,Standard
3982,Bob,user3982@example.com,2023-01-02,Houston,Gold
3983,Alice,user3983@example.com,2023-09-06,New York,Standard
3984,Liam,user3984@example.com,2024-08-17,New York,Silver
3985,Emma,user3985@example.com,2024-11-02,Chicago,Gold
3986,Alice,user3986@example.com,2023-11-16,Houston,Silver
3987,Sophia,user3987@example.com,2024-07-11,Chicago,Standard
3988,Emma,user3988@example.com,2025-02-16,Chicago,Silver
3989,Charlie,user3989@example.com,2022-08-17,Los Angeles,Standard
3990,Liam,user3990@example.com,2024-05-16,Los Angeles,Standard
3991,Aiden,user3991@example.com,2024-09-21,Houston,Silver
3992,Olivia,user3992@example.com,2024-01-07,Miami,Gold
3993,Olivia,user3993@example.com,2022-10-20,Los Angeles,Silver
3994,Olivia,user3994@example.com,2023-09-27,Miami,Platinum
3995,Bob,user3995@example.com,2022-10-01,New York,Silver
3996,Charlie,user3996@example.com,2024-09-02,Los Angeles,Silver
3997,Liam,user3997@example.com,2024-11-02,Los Angeles,Gold
3998,Emma,user3998@example.com,2024-08-04,Houston,Standard
3999,Bob,user3999@example.com,2024-02-02,Miami,Standard
4000,Charlie,user4000@example.com,2023-08-10,Los Angeles,Silver
4001,Aiden,user4001@example.com,2024-06-26,Los Angeles,Silver
4002,Sophia,user4002@example.com,2024-05-13,Houston,Standard
4003,Liam,user4003@example.com,2022-11-07,Houston,Standard
4004,Olivia,user4004@example.com,2022-10-26,Miami,Standard
4005,Alice,user4005@example.com,2024-10-20,New York,Silver
4006,Liam,user4006@example.com,2024-08-07,New York,Gold
4007,Mason,user4007@example.com,2024-09-17,Chicago,Gold
4008,Charlie,user4008@example.com,2022-10-25,Los Angeles,Silver
4009,David,user4009@example.com,2025-02-11,Miami,Gold
4010,Aiden,user4010@example.com,2024-05-17,Los Angeles,Standard
4011,Sophia,user4011@example.com,2022-10-26,Miami,Standard
4012,Aiden,user4012@example.com,2022-07-04,Miami,Standard
4013,Liam,user4013@example.com,2023-10-08,Miami,Silver
4014,David,user4014@example.com,2024-07-29,Los Angeles,Standard
4015,Mason,user4015@example.com,2023-04-19,Houston,Silver
4016,Emma,user4016@example.com,2023-08-24,Los Angeles,Silver
4017,Alice,user4017@example.com,2023-06-27,Miami,Standard
4018,David,user4018@example.com,2024-07-09,Chicago,Platinum
4019,Charlie,user4019@example.com,2024-08-05,New York,Silver
4020,Olivia,user4020@example.com,2024-02-23,Miami,Standard
4021,Mason,user4021@example.com,2023-05-14,Chicago,Standard
4022,Alice,user4022@example.com,2024-09-13,Houston,Silver
4023,Sophia,user4023@example.com,2023-10-04,Miami,Standard
4024,Olivia,user4024@example.com,2024-11-24,Chicago,Standard
4025,Liam,user4025@example.com,2023-10-11,Miami,Silver
4026,David,user4026@example.com,2022-11-05,Los Angeles,Gold
4027,Alice,user4027@example.com,2024-05-20,Chicago,Standard
4028,Bob,user4028@example.com,2024-10-23,Los Angeles,Gold
4029,Emma,user4029@example.com,2024-07-06,Los Angeles,Gold
4030,Emma,user4030@example.com,2024-05-06,Chicago,Standard
4031,Mason,user4031@example.com,2023-09-27,New York,Silver
4032,Sophia,user4032@example.com,2023-05-27,Chicago,Standard
4033,Mason,user4033@example.com,2023-01-02,New York,Standard
4034,Bob,user4034@example.com,2024-06-12,Miami,Silver
4035,Charlie,user4035@example.com,2022-10-04,Miami,Silver
4036,Sophia,user4036@example.com,2022-07-07,Chicago,Standard
4037,Aiden,user4037@example.com,2022-08-03,Miami,Gold
4038,Charlie,user4038@example.com,2024-05-28,Houston,Silver
4039,Sophia,user4039@example.com,2023-08-28,Los Angeles,Gold
4040,Sophia,user4040@example.com,2024-08-22,Los Angeles,Standard
4041,Bob,user4041@example.com,2025-01-30,New York,Gold
4042,Liam,user4042@example.com,2024-12-16,Miami,Standard
4043,Bob,user4043@example.com,2022-12-22,New York,Standard
4044,Sophia,user4044@example.com,2024-12-28,Los Angeles,Silver
4045,Alice,user4045@example.com,2023-11-16,Los Angeles,Silver
4046,Charlie,user4046@example.com,2024-08-28,Miami,Silver
4047,Bob,user4047@example.com,2022-09-23,Houston,Standard
4048,Liam,user4048@example.com,2022-08-25,Houston,Standard
4049,David,user4049@example.com,2023-05-13,Miami,Silver
4050,Mason,user4050@example.com,2024-10-17,Miami,Standard
4051,Sophia,user4051@example.com,2025-01-31,New York,Silver
4052,Aiden,user4052@example.com,2024-08-25,Miami,Standard
4053,David,user4053@example.com,2024-12-08,Houston,Platinum
4054,Emma,user4054@example.com,2022-08-23,Miami,Silver
4055,Olivia,user4055@example.com,2023-07-13,New York,Silver
4056,Liam,user4056@example.com,2023-06-29,New York,Gold
4057,Aiden,user4057@example.com,2024-08-03,New York,Silver
4058,Olivia,user4058@example.com,2022-09-28,New York,Standard
4059,Liam,user4059@example.com,2022-10-17,Chicago,Standard
4060,Alice,user4060@example.com,2025-01-07,Miami,Silver
4061,Mason,user4061@example.com,2024-06-08,Los Angeles,Standard
4062,David,user4062@example.com,2023-01-18,Miami,Silver
4063,Charlie,user4063@example.com,2024-03-10,Chicago,Standard
4064,Liam,user4064@example.com,2023-01-12,New York,Standard
4065,Charlie,user4065@example.com,2022-12-12,Chicago,Silver
4066,Mason,user4066@example.com,2024-07-15,Houston,Platinum
4067,Sophia,user4067@example.com,2024-08-16,Houston,Silver
4068,Emma,user4068@example.com,2023-08-09,Miami,Gold
4069,David,user4069@example.com,2024-12-10,Miami,Platinum
4070,Mason,user4070@example.com,2024-08-21,Los Angeles,Standard
4071,Mason,user4071@example.com,2022-12-28,Los Angeles,Standard
4072,Alice,user4072@example.com,2023-09-29,Houston,Silver
4073,Olivia,user4073@example.com,2024-05-14,New York,Gold
4074,Emma,user4074@example.com,2024-03-10,Chicago,Silver
4075,David,user4075@example.com,2024-07-26,Los Angeles,Platinum
4076,Sophia,user4076@example.com,2023-01-03,Los Angeles,Standard
4077,Sophia,user4077@example.com,2023-09-29,New York,Standard
4078,Bob,user4078@example.com,2024-06-10,New York,Silver
4079,Mason,user4079@example.com,2022-07-18,Miami,Standard
4080,Liam,user4080@example.com,2025-02-13,Chicago,Standard
4081,Alice,user4081@example.com,2024-03-07,New York,Standard
4082,Emma,user4082@example.com,2022-11-07,Los Angeles,Standard
4083,Sophia,user4083@example.com,2023-12-23,Los Angeles,Silver
4084,David,user4084@example.com,2023-03-16,Houston,Gold
4085,Bob,user4085@example.com,2024-03-13,New York,Gold
4086,David,user4086@example.com,2024-08-03,Miami,Silver
4087,Alice,user4087@example.com,2022-09-19,Chicago,Standard
4088,Liam,user4088@example.com,2022-08-13,Miami,Silver
4089,Bob,user4089@example.com,2023-12-15,Los Angeles,Standard
4090,Bob,user4090@example.com,2022-09-01,Miami,Standard
4091,Olivia,user4091@example.com,2025-01-17,Los Angeles,Standard
4092,Emma,user4092@example.com,2022-08-03,Los Angeles,Gold
4093,Bob,user4093@example.com,2022-06-30,Los Angeles,Gold
4094,Olivia,user4094@example.com,2023-11-18,Los Angeles,Silver
4095,Olivia,user4095@example.com,2023-10-29,Los Angeles,Silver
4096,Alice,user4096@example.com,2024-07-30,Houston,Standard
4097,Charlie,user4097@example.com,2024-03-11,Miami,Silver
4098,David,user4098@example.com,2023-07-19,Houston,Silver
4099,Liam,user4099@example.com,2022-07-14,Houston,Standard
4100,Aiden,user4100@example.com,2024-05-19,New York,Standard
4101,David,user4101@example.com,2022-12-29,New York,Gold
4102,Bob,user4102@example.com,2024-04-25,New York,Silver
4103,Liam,user4103@example.com,2022-09-13,Chicago,Gold
4104,Sophia,user4104@example.com,2024-10-26,New York,Gold
4105,Charlie,user4105@example.com,2024-05-27,Miami,Platinum
4106,Sophia,user4106@example.com,2023-12-11,Houston,Standard
4107,Sophia,user4107@example.com,2022-11-07,Miami,Standard
4108,Emma,user4108@example.com,2022-10-12,New York,Standard
4109,David,user4109@example.com,2023-10-15,Chicago,Standard
4110,Aiden,user4110@example.com,2022-12-22,Chicago,Silver
4111,Alice,user4111@example.com,2022-07-17,Houston,Silver
4112,Aiden,user4112@example.com,2024-08-25,Miami,Silver
4113,Sophia,user4113@example.com,2023-08-15,Los Angeles,Standard
4114,Bob,user4114@example.com,2024-09-24,Miami,Gold
4115,Charlie,user4115@example.com,2024-05-19,New York,Standard
4116,Mason,user4116@example.com,2022-12-15,Los Angeles,Standard
4117,Aiden,user4117@example.com,2024-02-14,Chicago,Silver
4118,Sophia,user4118@example.com,2024-01-21,Houston,Silver
4119,Charlie,user4119@example.com,2023-05-31,Houston,Standard
4120,Liam,user4120@example.com,2023-10-14,Chicago,Standard
4121,David,user4121@example.com,2022-08-05,New York,Silver
4122,Olivia,user4122@example.com,2023-07-18,Chicago,Standard
