Employee_ID,Name,Age,Department,Salary ($),Join_Date,Performance_Score,Promoted,Work_Location,Employment_Type
11581,Olivia,57,Marketing,181595,2005-10-17,2,No,Hybrid,Contract
11582,Sophia,28,Marketing,64793,2020-07-30,1,No,Remote,Contract
11583,Sophia,26,Sales,176009,2006-01-27,3,Yes,Hybrid,Full-time
11584,Emma,45,Finance,81174,2011-03-28,7,No,Remote,Full-time
11585,Emma,49,IT,189969,2009-01-18,8,No,Office,Full-time
11586,Bob,64,HR,77781,2021-01-05,7,No,Office,Part-time
11587,Mason,38,HR,187564,2010-07-18,9,No,Office,Full-time
11588,Mason,58,HR,193844,2016-02-06,8,No,Remote,Full-time
11589,Alice,41,IT,54733,2009-06-13,8,No,Hybrid,Full-time
11590,Mason,24,Finance,195664,2005-11-15,2,No,Office,Part-time
11591,Emma,58,Marketing,44572,2016-07-18,1,No,Hybrid,Part-time
11592,Bob,47,Sales,67156,2011-10-12,6,Yes,Hybrid,Contract
11593,Bob,36,Finance,105508,2024-01-08,7,No,Remote,Full-time
11594,Sophia,29,HR,198911,2024-01-13,6,No,Remote,Full-time
11595,Olivia,34,Engineering,113055,2015-08-02,7,Yes,Hybrid,Contract
11596,Alice,24,IT,123569,2009-05-24,8,No,Hybrid,Full-time
11597,Sophia,22,IT,148052,2018-08-22,2,No,Office,Contract
11598,Olivia,30,Sales,194609,2008-12-12,1,No,Office,Full-time
11599,Mason,52,Engineering,163169,2006-10-29,10,No,Office,Full-time
11600,Sophia,62,Marketing,68106,2015-09-14,8,No,Hybrid,Full-time
11601,Charlie,47,Finance,81508,2015-06-19,8,No,Remote,Contract
11602,Mason,38,Engineering,46596,2019-01-15,8,Yes,Hybrid,Contract
11603,Olivia,55,Finance,139556,2010-03-11,10,No,Office,Contract
11604,Alice,30,Finance,60725,2006-01-27,7,No,Office,Contract
11605,Olivia,34,Marketing,73758,2013-05-31,2,No,Remote,Contract
11606,Sophia,26,Marketing,180979,2014-03-22,4,No,Hybrid,Part-time
11607,Sophia,62,Marketing,85548,2018-05-16,9,No,Office,Contract
11608,David,34,Sales,126329,2004-10-16,8,No,Remote,Full-time
11609,Alice,22,IT,97586,2023-08-13,4,No,Office,Part-time
11610,Aiden,46,HR,42585,2020-10-16,8,No,Remote,Part-time
11611,Mason,25,Marketing,91686,2005-05-31,10,No,Hybrid,Part-time
11612,Bob,57,IT,99371,2015-09-05,6,No,Remote,Part-time
11613,Alice,31,Marketing,182269,2019-03-20,9,No,Hybrid,Contract
11614,Bob,49,HR,85156,2015-09-27,1,No,Hybrid,Full-time
11615,Alice,27,Engineering,94470,2022-02-17,6,Yes,Office,Contract
11616,Alice,48,Marketing,163092,2008-12-27,4,No,Hybrid,Contract
11617,Olivia,33,IT,159022,2010-06-01,3,No,Office,Part-time
11618,Alice,24,Sales,165708,2003-07-20,5,No,Office,Contract
11619,David,54,Engineering,192141,2009-10-05,10,No,Hybrid,Part-time
11620,Aiden,31,Engineering,165244,2016-05-24,8,No,Remote,Contract
11621,Sophia,52,Engineering,99293,2003-11-29,10,No,Hybrid,Part-time
11622,Liam,36,HR,169656,2012-12-13,6,No,Hybrid,Part-time
11623,Bob,28,IT,116474,2017-01-13,1,No,Remote,Part-time
11624,Sophia,57,Finance,77211,2006-07-20,6,No,Office,Part-time
11625,Liam,35,Finance,81495,2005-07-11,7,No,Office,Contract
11626,Aiden,35,Finance,68053,2018-02-17,6,No,Hybrid,Contract
11627,Aiden,24,Sales,54648,2003-08-05,3,No,Remote,Full-time
11628,Bob,24,Marketing,61363,2021-05-04,9,No,Remote,Full-time
11629,Bob,43,Marketing,40740,2022-09-12,10,No,Remote,Part-time
11630,Aiden,40,Marketing,181036,2007-11-04,10,No,Remote,Full-time
11631,Liam,56,Sales,188271,2004-09-10,4,No,Hybrid,Full-time
11632,Alice,33,Finance,129750,2009-10-04,5,No,Hybrid,Part-time
11633,Mason,26,Engineering,172883,2019-12-17,5,Yes,Office,Part-time
11634,Charlie,31,Marketing,61207,2009-08-18,3,No,Remote,Part-time
11635,Sophia,62,Engineering,183284,2007-04-28,2,No,Hybrid,Full-time
11636,Olivia,54,Engineering,116081,2019-01-21,8,No,Hybrid,Part-time
11637,Sophia,34,Sales,41418,2012-01-30,7,No,Remote,Full-time
11638,Olivia,56,Sales,54023,2011-05-12,5,No,Remote,Part-time
11639,Liam,53,IT,82525,2004-08-23,1,No,Office,Part-time
11640,Olivia,32,Marketing,37404,2014-08-02,10,No,Remote,Contract
11641,Bob,59,Finance,82579,2021-06-30,1,No,Office,Contract
11642,Mason,45,HR,40188,2017-07-13,8,No,Office,Part-time
11643,Mason,56,Sales,70124,2019-06-19,4,No,Remote,Contract
11644,Bob,40,Engineering,75163,2021-01-05,4,No,Remote,Contract
11645,David,27,IT,199042,2012-10-02,9,No,Hybrid,Contract
11646,Liam,61,HR,70042,2020-10-02,2,Yes,Remote,Contract
11647,David,63,Sales,70661,2005-03-10,5,Yes,Remote,Full-time
11648,David,56,IT,146754,2009-11-02,6,No,Office,Contract
11649,Sophia,25,Engineering,176090,2009-01-25,6,Yes,Remote,Part-time
11650,Aiden,54,Marketing,95799,2012-09-06,10,No,Hybrid,Contract
11651,Sophia,34,IT,178855,2008-05-08,3,No,Hybrid,Part-time
11652,Aiden,57,Sales,87824,2019-03-26,10,No,Remote,Full-time
11653,Charlie,64,Marketing,63492,2008-09-19,6,No,Remote,Part-time
11654,Olivia,40,Engineering,86038,2003-08-25,10,No,Office,Part-time
11655,Aiden,64,Finance,133590,2020-10-21,10,No,Remote,Contract
11656,Bob,33,IT,92414,2011-10-06,5,No,Office,Part-time
11657,Sophia,32,HR,144391,2007-03-25,8,No,Remote,Part-time
11658,Liam,27,Engineering,70279,2009-01-06,4,No,Office,Full-time
11659,Olivia,33,Marketing,149168,2019-06-07,10,Yes,Hybrid,Full-time
11660,Charlie,48,Engineering,89064,2022-08-06,10,No,Remote,Contract
11661,Aiden,62,Marketing,107497,2011-12-08,3,Yes,Remote,Full-time
11662,Charlie,46,Engineering,124816,2009-02-20,6,No,Office,Full-time
11663,Liam,63,Finance,146658,2014-04-18,10,No,Office,Part-time
11664,David,24,IT,70581,2006-05-11,9,No,Remote,Contract
11665,Mason,24,HR,172110,2022-07-15,8,No,Office,Contract
11666,Liam,41,Finance,152713,2017-05-20,10,No,Remote,Part-time
11667,Emma,49,IT,69796,2020-04-18,8,No,Hybrid,Full-time
11668,Liam,44,HR,195745,2017-01-30,3,No,Office,Full-time
11669,Charlie,24,Engineering,143015,2014-06-02,1,No,Remote,Full-time
11670,Bob,63,HR,106912,2020-03-15,3,Yes,Hybrid,Contract
11671,Sophia,45,Sales,56779,2011-05-07,3,No,Remote,Part-time
11672,Bob,64,HR,120647,2003-08-28,6,No,Remote,Part-time
11673,Charlie,61,IT,58011,2009-03-24,3,No,Hybrid,Full-time
11674,Sophia,27,Finance,103013,2012-08-03,2,No,Office,Contract
11675,Emma,41,Finance,99481,2012-12-03,9,No,Hybrid,Part-time
11676,Mason,32,Sales,152389,2004-08-21,6,No,Remote,Full-time
11677,Olivia,53,IT,62705,2022-07-12,5,No,Hybrid,Full-time
11678,Charlie,48,HR,169718,2009-04-26,3,Yes,Remote,Part-time
11679,Aiden,42,Sales,85442,2013-04-01,7,No,Hybrid,Part-time
11680,Charlie,34,Engineering,105478,2018-11-24,7,No,Office,Part-time
11681,Charlie,43,Marketing,161297,2021-07-21,4,No,Hybrid,Contract
11682,Sophia,56,Engineering,136316,2014-12-15,10,Yes,Hybrid,Full-time
11683,Alice,43,IT,82364,2015-06-12,2,No,Office,Part-time
11684,Liam,49,Sales,95654,2023-06-23,2,No,Remote,Contract
11685,Alice,42,Finance,81983,2005-06-15,8,Yes,Hybrid,Contract
11686,Emma,39,Sales,131110,2022-09-27,4,No,Remote,Part-time
11687,Aiden,52,Marketing,86546,2013-07-17,7,No,Hybrid,Part-time
11688,Mason,58,IT,153368,2018-04-26,3,Yes,Office,Part-time
11689,David,42,Sales,128563,2012-06-17,9,No,Hybrid,Part-time
11690,Emma,35,Engineering,54770,2014-07-14,10,Yes,Remote,Contract
11691,David,46,HR,82745,2012-12-21,9,No,Remote,Part-time
11692,David,48,Engineering,67646,2015-06-02,7,No,Office,Full-time
11693,Mason,61,IT,96353,2011-04-11,7,No,Remote,Full-time
11694,Bob,44,Sales,117717,2020-12-02,1,No,Office,Part-time
11695,Alice,52,Engineering,116149,2012-10-23,10,No,Office,Part-time
11696,Charlie,50,Sales,158269,2014-01-12,8,No,Remote,Contract
11697,Olivia,51,Engineering,62159,2010-07-21,2,No,Remote,Full-time
11698,David,47,IT,190900,2022-08-14,8,Yes,Office,Full-time
11699,Aiden,41,Finance,88283,2015-01-22,2,Yes,Remote,Contract
11700,Emma,59,Engineering,81042,2005-12-14,1,Yes,Office,Part-time
11701,Bob,40,HR,146480,2015-08-19,8,No,Hybrid,Contract
11702,David,48,Engineering,166937,2022-01-05,4,No,Remote,Contract
11703,Bob,46,IT,94340,2004-07-03,10,No,Remote,Full-time
11704,Bob,61,Engineering,156963,2010-06-05,6,No,Office,Contract
11705,David,59,HR,180235,2008-06-25,10,No,Hybrid,Full-time
11706,Sophia,44,HR,160356,2004-03-26,10,Yes,Hybrid,Full-time
11707,Liam,50,IT,35813,2004-07-17,1,No,Remote,Contract
11708,Aiden,36,Sales,170652,2011-04-17,9,Yes,Office,Contract
11709,Charlie,24,Engineering,161661,2017-02-15,7,Yes,Office,Part-time
11710,Charlie,31,Finance,143779,2006-11-25,5,No,Remote,Full-time
11711,Aiden,36,HR,159203,2016-09-02,6,No,Hybrid,Contract
11712,Sophia,37,HR,196502,2011-10-01,3,No,Office,Full-time
11713,Charlie,38,Engineering,103289,2018-05-27,9,Yes,Office,Contract
11714,Bob,40,Sales,41427,2015-12-28,2,No,Remote,Contract
11715,Mason,32,Engineering,108351,2016-02-19,10,Yes,Remote,Part-time
11716,Emma,26,IT,37893,2004-03-12,1,No,Hybrid,Part-time
11717,Alice,26,Finance,80022,2016-12-20,1,No,Hybrid,Part-time
11718,Charlie,35,Engineering,129769,2009-12-22,10,No,Office,Contract
11719,Aiden,47,HR,82635,2022-04-12,2,No,Remote,Part-time
11720,Mason,29,HR,146517,2017-05-12,6,Yes,Remote,Full-time
11721,David,26,IT,169737,2012-05-19,6,No,Remote,Full-time
11722,Liam,28,Sales,101474,2006-06-01,9,Yes,Hybrid,Contract
11723,Aiden,37,Engineering,183023,2004-10-07,10,No,Hybrid,Part-time
11724,Bob,35,Marketing,43572,2007-07-08,4,Yes,Office,Contract
11725,Liam,58,Sales,172819,2023-10-09,8,No,Remote,Contract
11726,Emma,62,HR,170857,2016-03-17,4,No,Hybrid,Full-time
11727,Emma,25,Engineering,84738,2005-01-13,3,No,Remote,Part-time
11728,Sophia,57,HR,80781,2017-12-18,4,No,Hybrid,Full-time
11729,Olivia,38,Finance,81866,2019-08-16,1,No,Remote,Part-time
11730,Sophia,57,Sales,167936,2020-12-20,9,No,Office,Part-time
11731,Mason,27,Marketing,171381,2014-03-24,5,Yes,Hybrid,Contract
11732,Liam,37,Finance,86052,2016-05-21,7,No,Hybrid,Part-time
11733,Olivia,50,Marketing,130740,2005-11-12,3,Yes,Office,Part-time
11734,David,57,Finance,53618,2008-08-01,5,No,Office,Contract
11735,Bob,59,Sales,109692,2015-02-05,10,No,Remote,Full-time
11736,Liam,58,HR,199794,2019-11-11,4,No,Hybrid,Full-time
11737,Sophia,31,Marketing,57002,2020-02-19,7,No,Remote,Full-time
11738,Alice,62,Sales,191085,2007-12-10,5,Yes,Remote,Part-time
11739,Olivia,57,Marketing,170123,2005-10-29,2,Yes,Remote,Part-time
11740,Olivia,50,Sales,195276,2017-09-24,3,No,Hybrid,Contract
11741,Bob,35,Finance,60528,2006-08-23,8,No,Office,Contract
11742,Charlie,25,Sales,66298,2004-06-26,3,No,Remote,Contract
11743,Emma,63,Finance,32867,2011-05-31,7,Yes,Hybrid,Full-time
11744,Emma,57,HR,153199,2004-09-02,5,No,Remote,Part-time
11745,Alice,34,Finance,139496,2007-04-19,7,No,Office,Contract
11746,Mason,39,IT,60271,2008-01-08,10,Yes,Office,Part-time
11747,Mason,54,HR,164494,2023-11-27,9,No,Hybrid,Contract
11748,David,42,Engineering,80863,2019-06-24,7,Yes,Hybrid,Contract
11749,Liam,37,Engineering,52949,2004-03-03,6,Yes,Office,Full-time
11750,Aiden,36,Sales,101835,2015-05-07,1,No,Hybrid,Full-time
11751,Charlie,26,Sales,45464,2017-05-09,4,Yes,Office,Part-time
11752,Sophia,27,IT,74751,2010-07-21,8,No,Remote,Part-time
11753,Aiden,59,Sales,93126,2009-02-12,1,No,Office,Contract
11754,Aiden,24,HR,174816,2019-05-18,6,No,Remote,Full-time
11755,Olivia,33,HR,164733,2003-06-22,2,No,Hybrid,Part-time
11756,Alice,57,Finance,105268,2004-11-28,9,No,Remote,Full-time
11757,Emma,54,Marketing,153177,2013-08-27,8,Yes,Office,Part-time
11758,David,57,Sales,126670,2018-04-28,9,No,Hybrid,Part-time
11759,Mason,54,IT,87943,2022-06-16,9,No,Hybrid,Full-time
11760,Alice,52,Engineering,153398,2010-05-16,2,No,Office,Part-time
11761,Olivia,42,HR,146194,2008-08-28,2,No,Hybrid,Part-time
11762,Sophia,48,HR,135246,2015-07-04,9,Yes,Office,Full-time
11763,David,48,HR,135052,2011-03-29,2,No,Remote,Full-time
11764,Olivia,29,Marketing,146106,2010-06-22,4,Yes,Remote,Part-time
11765,Emma,58,Marketing,95372,2016-07-20,2,Yes,Hybrid,Part-time
11766,Emma,53,Sales,177742,2013-02-27,1,No,Office,Full-time
11767,Emma,47,Engineering,57592,2014-02-16,10,No,Office,Part-time
11768,Alice,23,IT,180260,2018-07-18,7,No,Remote,Part-time
11769,Alice,33,Marketing,88187,2016-04-17,5,No,Remote,Part-time
11770,Mason,43,Finance,51255,2003-07-05,3,No,Hybrid,Contract
11771,Mason,38,Marketing,132004,2003-10-18,8,No,Office,Full-time
11772,Sophia,28,HR,93917,2009-09-17,5,No,Hybrid,Contract
11773,David,64,IT,168634,2007-05-28,1,No,Hybrid,Contract
11774,Bob,25,Sales,103233,2019-07-08,9,No,Hybrid,Contract
11775,Bob,58,Marketing,143655,2004-08-21,5,No,Office,Contract
11776,Olivia,59,HR,82403,2009-03-08,3,No,Remote,Part-time
11777,Emma,53,Finance,65606,2021-07-21,6,Yes,Office,Contract
11778,David,32,Finance,95968,2006-03-13,8,Yes,Office,Contract
11779,Aiden,22,Sales,133157,2005-02-10,2,No,Office,Full-time
11780,Alice,46,Sales,141680,2005-03-05,3,No,Hybrid,Part-time
11781,Liam,63,Marketing,128295,2004-02-16,7,Yes,Hybrid,Part-time
11782,Charlie,45,Sales,197969,2011-08-16,2,No,Office,Full-time
11783,Sophia,64,Engineering,147485,2018-10-03,5,No,Hybrid,Part-time
11784,Emma,38,Engineering,188358,2007-04-03,9,No,Hybrid,Part-time
11785,Emma,29,HR,50048,2017-09-08,7,No,Remote,Full-time
11786,Emma,48,HR,40433,2012-04-07,3,No,Office,Part-time
11787,Alice,39,HR,82869,2007-07-18,2,No,Office,Contract
11788,Alice,48,Engineering,53220,2015-08-18,10,No,Hybrid,Contract
11789,Charlie,43,Marketing,119397,2023-05-27,9,No,Office,Contract
11790,Aiden,37,Marketing,118226,2007-01-05,9,No,Office,Full-time
11791,David,23,Sales,127758,2005-10-18,9,No,Office,Part-time
11792,Emma,26,Marketing,156688,2022-11-16,10,No,Office,Part-time
11793,Bob,39,HR,195126,2014-10-09,3,Yes,Hybrid,Part-time
11794,Mason,24,IT,179303,2009-07-18,1,No,Remote,Part-time
11795,Bob,48,HR,50122,2007-03-22,9,No,Hybrid,Full-time
11796,Olivia,38,Engineering,87547,2022-10-04,7,Yes,Remote,Part-time
11797,Bob,37,IT,73489,2024-01-24,2,No,Office,Full-time
11798,Olivia,27,Sales,60058,2019-08-04,6,Yes,Office,Contract
11799,Liam,28,Finance,122603,2014-12-17,9,No,Office,Full-time
11800,Mason,35,Marketing,124054,2019-02-13,8,No,Office,Part-time
11801,Bob,59,Marketing,68631,2018-06-25,6,No,Office,Full-time
11802,Liam,61,Engineering,151022,2008-11-04,6,Yes,Office,Part-time
11803,Sophia,36,HR,154595,2003-10-05,8,No,Office,Full-time
11804,David,54,HR,33566,2019-12-13,9,No,Remote,Part-time
11805,Liam,64,IT,97278,2016-08-07,8,No,Hybrid,Contract
11806,David,48,Marketing,181323,2022-06-29,1,Yes,Office,Contract
11807,Bob,50,Engineering,118454,2004-08-11,2,No,Office,Full-time
11808,Aiden,58,Sales,89096,2003-09-08,6,Yes,Office,Contract
11809,Liam,26,HR,73124,2011-09-28,8,No,Remote,Part-time
11810,Mason,50,Marketing,71370,2022-03-10,4,No,Office,Contract
11811,Bob,53,Finance,46960,2006-02-05,4,No,Hybrid,Contract
11812,Emma,27,Engineering,168928,2007-12-15,2,No,Remote,Contract
11813,Alice,23,IT,44731,2012-04-19,10,No,Remote,Contract
11814,Liam,27,HR,79690,2004-11-22,1,No,Office,Part-time
11815,Mason,64,HR,37764,2015-08-17,10,No,Remote,Contract
11816,Sophia,25,Sales,162835,2008-10-26,9,Yes,Office,Contract
11817,Emma,50,HR,36678,2004-07-29,7,No,Hybrid,Full-time
11818,Sophia,46,Engineering,82411,2010-06-12,9,No,Hybrid,Part-time
11819,Bob,30,Marketing,127460,2011-03-26,2,No,Remote,Full-time
11820,Alice,24,Marketing,99625,2012-04-28,10,Yes,Remote,Full-time
11821,Liam,47,Marketing,77986,2007-11-12,5,Yes,Office,Full-time
11822,Liam,64,Finance,76782,2005-03-08,2,No,Remote,Contract
11823,Aiden,48,Finance,165624,2021-06-25,10,No,Hybrid,Contract
11824,Aiden,57,HR,195576,2021-05-09,7,No,Remote,Full-time
11825,Bob,53,Finance,89166,2018-05-08,9,No,Hybrid,Part-time
11826,Bob,22,Finance,36654,2021-07-08,3,No,Office,Part-time
11827,Alice,37,Sales,36216,2013-07-15,1,No,Hybrid,Full-time
11828,Aiden,32,Finance,159066,2008-06-19,4,No,Remote,Part-time
11829,Mason,47,IT,123902,2008-10-24,4,No,Hybrid,Full-time
11830,Mason,61,IT,163210,2012-07-30,6,Yes,Hybrid,Contract
11831,Alice,22,IT,148574,2005-06-05,5,No,Remote,Contract
11832,Mason,47,HR,184276,2008-09-03,5,No,Office,Contract
11833,Olivia,49,Marketing,180590,2017-05-29,9,No,Hybrid,Part-time
11834,David,30,Sales,164015,2011-05-10,1,Yes,Remote,Full-time
11835,Alice,43,HR,110782,2012-06-14,8,No,Hybrid,Part-time
11836,Alice,29,Marketing,82381,2010-02-02,8,No,Hybrid,Part-time
11837,Charlie,63,Sales,116194,2015-01-07,8,No,Hybrid,Contract
11838,Emma,48,Sales,115352,2020-01-19,3,No,Office,Part-time
11839,Emma,60,Sales,133746,2006-03-03,10,Yes,Hybrid,Full-time
11840,Olivia,40,IT,61636,2010-08-15,8,No,Remote,Part-time
11841,Aiden,46,IT,141455,2021-07-09,2,No,Remote,Contract
11842,Bob,59,IT,107622,2003-09-18,8,Yes,Hybrid,Part-time
11843,Bob,42,Sales,135434,2022-04-30,8,No,Office,Full-time
11844,Sophia,45,Engineering,70732,2019-04-05,3,No,Remote,Part-time
11845,Olivia,45,Sales,103847,2017-04-11,4,No,Office,Full-time
11846,Alice,40,IT,65734,2008-04-02,9,Yes,Office,Full-time
11847,Olivia,23,Sales,178801,2003-08-09,9,No,Remote,Contract
11848,Olivia,35,IT,112953,2013-05-25,10,No,Remote,Contract
11849,Olivia,53,IT,68246,2023-09-12,9,No,Office,Contract
11850,Emma,63,IT,37005,2008-03-22,10,No,Hybrid,Contract
11851,Olivia,53,Engineering,144875,2008-06-25,6,No,Office,Contract
11852,David,49,Marketing,66489,2011-09-13,1,No,Remote,Full-time
11853,Bob,60,Sales,198228,2012-03-02,8,No,Office,Full-time
11854,Sophia,61,HR,120729,2017-10-26,9,No,Remote,Full-time
11855,David,63,IT,79126,2018-04-26,8,No,Hybrid,Full-time
11856,Sophia,61,Engineering,141805,2014-06-24,1,No,Hybrid,Part-time
11857,Charlie,34,HR,76787,2009-03-24,6,Yes,Hybrid,Full-time
11858,Sophia,33,Marketing,169446,2016-01-20,9,No,Hybrid,Contract
11859,Bob,29,Sales,82400,2016-07-15,9,No,Hybrid,Full-time
11860,Bob,36,Engineering,198002,2019-04-04,7,No,Remote,Part-time
11861,Olivia,47,IT,132874,2022-07-11,7,No,Office,Part-time
11862,Liam,33,IT,173549,2006-12-14,4,No,Hybrid,Contract
11863,Charlie,64,IT,42378,2016-12-19,7,Yes,Remote,Part-time
11864,Alice,48,Engineering,89210,2022-05-05,10,No,Office,Part-time
11865,Mason,39,HR,155372,2011-07-23,5,No,Office,Contract
11866,Sophia,57,Marketing,141360,2021-09-06,10,No,Hybrid,Full-time
11867,Liam,48,Sales,63021,2021-03-02,5,No,Hybrid,Part-time
11868,Olivia,30,Marketing,90554,2005-07-02,1,Yes,Office,Part-time
11869,Emma,60,IT,74785,2003-12-02,2,No,Office,Full-time
11870,Alice,22,Marketing,134272,2011-07-06,9,Yes,Remote,Contract
11871,Aiden,28,HR,88576,2011-09-27,2,No,Hybrid,Part-time
11872,Liam,47,Finance,82539,2023-03-09,10,No,Office,Part-time
11873,Emma,28,Finance,65254,2008-05-19,2,No,Office,Contract
11874,Charlie,28,Sales,99534,2011-07-29,9,No,Hybrid,Part-time
11875,Olivia,29,Sales,63235,2008-07-17,3,No,Remote,Full-time
11876,Alice,37,Marketing,193636,2024-02-26,2,No,Remote,Part-time
11877,Alice,24,Sales,56265,2019-09-18,7,No,Hybrid,Part-time
11878,Alice,31,Engineering,185261,2010-06-11,9,No,Remote,Part-time
11879,Charlie,28,HR,102840,2023-04-06,6,No,Remote,Full-time
11880,Sophia,42,IT,94237,2016-08-07,7,Yes,Remote,Full-time
11881,Aiden,58,IT,69324,2014-10-11,3,No,Office,Part-time
11882,Charlie,52,Marketing,138078,2005-06-13,3,No,Office,Full-time
11883,Mason,44,IT,146539,2008-11-11,8,Yes,Remote,Part-time
11884,Aiden,48,Marketing,109487,2011-10-02,7,Yes,Hybrid,Contract
11885,Bob,43,Sales,39470,2020-07-14,5,Yes,Hybrid,Contract
11886,Olivia,60,Sales,186146,2023-05-15,6,No,Hybrid,Part-time
11887,Charlie,48,Engineering,196655,2019-03-23,9,No,Remote,Contract
11888,Emma,25,Engineering,103277,2004-04-18,3,No,Hybrid,Full-time
11889,Aiden,45,HR,134322,2004-01-23,3,No,Office,Part-time
11890,Mason,44,IT,106550,2018-05-06,6,No,Hybrid,Part-time
11891,Bob,40,Engineering,84719,2013-04-12,8,No,Hybrid,Part-time
11892,Sophia,63,HR,43144,2013-06-22,5,No,Office,Part-time
11893,Emma,24,Finance,107531,2006-07-05,1,No,Office,Part-time
11894,Aiden,48,Engineering,169125,2009-02-16,3,No,Remote,Contract
11895,Olivia,24,HR,32895,2010-04-20,8,Yes,Remote,Full-time
11896,Emma,49,Marketing,128958,2020-12-10,4,No,Remote,Contract
11897,Bob,38,Marketing,179731,2009-01-05,9,No,Remote,Full-time
11898,Emma,52,HR,66983,2023-12-11,6,No,Remote,Full-time
11899,David,31,Sales,61153,2023-12-27,10,Yes,Office,Full-time
11900,Liam,43,Finance,161287,2018-08-29,4,No,Office,Full-time
11901,Sophia,51,HR,73364,2004-09-14,4,No,Office,Full-time
11902,Bob,42,Engineering,62637,2013-10-18,10,No,Hybrid,Part-time
11903,Emma,57,Sales,94258,2014-02-28,5,No,Hybrid,Part-time
11904,Liam,44,HR,96725,2008-05-21,7,No,Hybrid,Part-time
11905,Liam,59,IT,178597,2013-11-01,7,No,Remote,Part-time
11906,Emma,33,Engineering,135135,2015-04-27,10,No,Hybrid,Contract
11907,Olivia,46,Engineering,99013,2016-12-01,7,Yes,Remote,Contract
11908,David,41,Marketing,120845,2010-05-04,5,Yes,Remote,Part-time
11909,Charlie,63,IT,192174,2022-07-17,9,No,Remote,Part-time
11910,David,28,IT,49246,2012-12-06,2,No,Remote,Full-time
11911,Emma,50,Engineering,65311,2006-09-07,8,No,Hybrid,Full-time
11912,Sophia,50,Finance,193629,2021-09-23,10,No,Office,Full-time
11913,Charlie,34,Sales,192745,2019-08-12,8,No,Remote,Part-time
11914,Bob,24,Marketing,60118,2007-10-04,3,No,Hybrid,Part-time
11915,David,23,IT,54668,2005-04-24,5,No,Remote,Contract
11916,Emma,37,Marketing,101584,2022-11-26,8,No,Remote,Full-time
11917,David,51,Engineering,38452,2004-01-24,10,No,Office,Full-time
11918,Charlie,59,Sales,141333,2017-09-21,9,No,Remote,Contract
11919,Mason,27,HR,43174,2009-11-04,7,No,Office,Full-time
11920,Aiden,28,IT,39865,2004-12-01,4,No,Hybrid,Full-time
11921,David,26,Sales,112481,2007-08-26,4,No,Remote,Part-time
11922,Bob,28,Marketing,192823,2017-08-03,3,Yes,Office,Contract
11923,Bob,55,Engineering,102555,2015-05-28,8,No,Remote,Contract
11924,Alice,53,Sales,90601,2009-05-12,6,No,Remote,Full-time
11925,David,34,HR,199652,2004-10-10,10,No,Remote,Contract
11926,Aiden,51,Sales,120434,2015-08-09,6,No,Office,Full-time
11927,Olivia,46,Engineering,93791,2019-07-14,10,No,Hybrid,Full-time
11928,Liam,42,Marketing,95596,2008-08-25,10,No,Office,Part-time
11929,Aiden,42,IT,63143,2005-02-14,9,No,Hybrid,Part-time
11930,Liam,49,IT,117077,2017-05-13,3,No,Office,Full-time
11931,Liam,41,Finance,104605,2013-08-14,4,No,Office,Contract
11932,Mason,55,Marketing,76035,2016-11-19,3,No,Hybrid,Contract
